Alias,ID,Heading,Expenditure,Language,PoliticalCategory,Year,Amount,EpNote
05 03 01 99,314323676@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19829,Other (decoupled direct aids),exp,,2.0.10,2014,p.m
05 03 01 99,314323676@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19829,Other (decoupled direct aids),exp,,2.0.10,2013,p.m
05 03 01 99,314323676@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19829,Other (decoupled direct aids),exp,,2.0.10,2012,-985 393.4
05 03 02 06,314323681@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N198EC,Suckler-cow premium,exp,,2.0.10,2014,902 000 00
05 03 02 06,314323681@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N198EC,Suckler-cow premium,exp,,2.0.10,2013,922 000 00
05 03 02 06,314323681@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N198EC,Suckler-cow premium,exp,,2.0.10,2012,933 970 914.6
05 03 02 07,314323682@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19910,Additional suckler-cow premium,exp,en,2.0.10,2014,49 000 00
05 03 02 07,314323682@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19910,Additional suckler-cow premium,exp,en,2.0.10,2013,51 000 00
05 03 02 07,314323682@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19910,Additional suckler-cow premium,exp,en,2.0.10,2012,49 787 898.7
05 03 02 13,314323686@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1999C,Sheep and goat premium,exp,en,2.0.10,2014,23 000 00
05 03 02 13,314323686@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1999C,Sheep and goat premium,exp,en,2.0.10,2013,22 000 00
05 03 02 13,314323686@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1999C,Sheep and goat premium,exp,en,2.0.10,2012,22 339 531.3
05 03 02 14,314323687@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N199BF,Sheep and goat supplementary premium,exp,en,2.0.10,2014,7 000 00
05 03 02 14,314323687@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N199BF,Sheep and goat supplementary premium,exp,en,2.0.10,2013,7 000 00
05 03 02 14,314323687@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N199BF,Sheep and goat supplementary premium,exp,en,2.0.10,2012,6 823 711.3
05 03 02 28,IDafJaecHdaOLeKGHaX_MJIPccPdXHJcfbOdOOcGX_Nfea,Aid for silkworms,exp,en,2.0.10,2014,500 00
05 03 02 28,IDafJaecHdaOLeKGHaX_MJIPccPdXHJcfbOdOOcGX_Nfea,Aid for silkworms,exp,en,2.0.10,2013,500 00
05 03 02 28,IDafJaecHdaOLeKGHaX_MJIPccPdXHJcfbOdOOcGX_Nfea,Aid for silkworms,exp,en,2.0.10,2012,355 980.5
05 03 02 36,314323697@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19B30,Payments for specific types of farming and quality production,exp,en,2.0.10,2014,2 000 00
05 03 02 36,314323697@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19B30,Payments for specific types of farming and quality production,exp,en,2.0.10,2013,4 000 00
05 03 02 36,314323697@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19B30,Payments for specific types of farming and quality production,exp,en,2.0.10,2012,113 883 128.4
05 03 02 39,314323698@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19B50,Additional amount for sugar beet and cane producers,exp,en,2.0.10,2014,21 000 00
05 03 02 39,314323698@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19B50,Additional amount for sugar beet and cane producers,exp,en,2.0.10,2013,21 000 00
05 03 02 39,314323698@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19B50,Additional amount for sugar beet and cane producers,exp,en,2.0.10,2012,23 007 418.8
05 03 02 40,314323699@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19B71,Area aid for cotton,exp,,2.0.10,2014,239 000 00
05 03 02 40,314323699@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19B71,Area aid for cotton,exp,,2.0.10,2013,240 000 00
05 03 02 40,314323699@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19B71,Area aid for cotton,exp,,2.0.10,2012,245 811 754.4
05 03 02 42,IDafJaecHdaOLeKGHaX_MJIPccPdXHJcfbOdOOcGX_NfeN,Transitional fruit and vegetables payment — Other products than tomatoes,exp,en,2.0.10,2014,3 000 00
05 03 02 42,IDafJaecHdaOLeKGHaX_MJIPccPdXHJcfbOdOOcGX_NfeN,Transitional fruit and vegetables payment — Other products than tomatoes,exp,en,2.0.10,2013,34 000 00
05 03 02 42,IDafJaecHdaOLeKGHaX_MJIPccPdXHJcfbOdOOcGX_NfeN,Transitional fruit and vegetables payment — Other products than tomatoes,exp,en,2.0.10,2012,34 727 616.1
05 03 02 44,314323703@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19BF5,Specific support (Article 68) — Coupled direct aids,exp,,2.0.10,2014,1 089 000 00
05 03 02 44,314323703@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19BF5,Specific support (Article 68) — Coupled direct aids,exp,,2.0.10,2013,1 101 000 00
05 03 02 44,314323703@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19BF5,Specific support (Article 68) — Coupled direct aids,exp,,2.0.10,2012,785 514 107.1
05 03 02 50,314323704@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19C0A,POSEI — European Union support programmes,exp,,2.0.10,2014,407 000 00
05 03 02 50,314323704@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19C0A,POSEI — European Union support programmes,exp,,2.0.10,2013,417 000 00
05 03 02 50,314323704@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19C0A,POSEI — European Union support programmes,exp,,2.0.10,2012,411 085 341.6
05 03 02 52,314323706@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19C78,POSEI — Aegean islands,exp,en,2.0.10,2014,18 000 00
05 03 02 52,314323706@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19C78,POSEI — Aegean islands,exp,en,2.0.10,2013,18 000 00
05 03 02 52,314323706@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19C78,POSEI — Aegean islands,exp,en,2.0.10,2012,17 898 229.6
05 03 02 99,314323707@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19CA0,Other (direct aids),exp,,2.0.10,2014,9 675 64
05 03 02 99,314323707@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19CA0,Other (direct aids),exp,,2.0.10,2013,17 400 00
05 03 02 99,314323707@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19CA0,Other (direct aids),exp,,2.0.10,2012,568 721 151.3
05 03 03,314323708@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19D12,Additional amounts of aid,exp,en,2.0.10,2014,600 00
05 03 03,314323708@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19D12,Additional amounts of aid,exp,en,2.0.10,2013,1 000 00
05 03 03,314323708@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19D12,Additional amounts of aid,exp,en,2.0.10,2012,638 401.5
05 03 10,IDLJPINfbNKNNdNbJcXLILafePLXHJeJbIeMPJfX_NfeN,Reserve for crises in the agricultural sector,exp,en,2.0.10,2014,424 500 00
05 03 10,IDLJPINfbNKNNdNbJcXLILafePLXHJeJbIeMPJfX_NfeN,Reserve for crises in the agricultural sector,exp,en,2.0.10,2014,424 500 00
05 04 01 14,314323711@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19D57,Completion of rural development financed by the EAGGF Guarantee Section — Programming period 2000 to 2006,exp,en,2.0.10,2014,p.m
05 04 01 14,314323711@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19D57,Completion of rural development financed by the EAGGF Guarantee Section — Programming period 2000 to 2006,exp,en,2.0.2,2013,p.m
05 04 01 14,314323711@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N19D57,Completion of rural development financed by the EAGGF Guarantee Section — Programming period 2000 to 2006,exp,en,2.0.2,2012,-2 798 802.7
05 07 01 02,314323738@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A1BB,Monitoring and preventive measures — Direct payments by the Union,exp,en,2.0.10,2014,6 800 00
05 07 01 02,314323738@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A1BB,Monitoring and preventive measures — Direct payments by the Union,exp,en,2.0.10,2013,6 800 00
05 07 01 02,314323738@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A1BB,Monitoring and preventive measures — Direct payments by the Union,exp,en,2.0.10,2012,6 499 202.4
05 07 01 06,314323739@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A22A,Expenditure for financial corrections in favour of Member States following decisions on accounting clearance of previous years’ accounts with regard to shared management declared under the EAGGF-Guarantee Section (previous measures) and under the EAGF,exp,en,2.0.10,2014,p.m
05 07 01 06,314323739@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A22A,Expenditure for financial corrections in favour of Member States following decisions on accounting clearance of previous years’ accounts with regard to shared management declared under the EAGGF-Guarantee Section (previous measures) and under the EAGF,exp,en,2.0.10,2013,-200 000 00
05 07 01 06,314323739@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A22A,Expenditure for financial corrections in favour of Member States following decisions on accounting clearance of previous years’ accounts with regard to shared management declared under the EAGGF-Guarantee Section (previous measures) and under the EAGF,exp,en,2.0.10,2012,28 526 845.7
05 07 01 07,314323740@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A252,Expenditure for financial corrections in favour of Member States following decisions on conformity clearance of previous years’ accounts with regard to shared management declared under the EAGGF-Guarantee Section (previous measures) and under the EAGF,exp,en,2.0.10,2014,p.m
05 07 01 07,314323740@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A252,Expenditure for financial corrections in favour of Member States following decisions on conformity clearance of previous years’ accounts with regard to shared management declared under the EAGGF-Guarantee Section (previous measures) and under the EAGF,exp,en,2.0.10,2013,108 300 00
05 07 01 07,314323740@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A252,Expenditure for financial corrections in favour of Member States following decisions on conformity clearance of previous years’ accounts with regard to shared management declared under the EAGGF-Guarantee Section (previous measures) and under the EAGF,exp,en,2.0.10,2012,36 208 844.4
05 07 02,314323743@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A2DC,Settlement of disputes,exp,en,2.0.10,2014,53 400 00
05 07 02,314323743@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A2DC,Settlement of disputes,exp,en,2.0.10,2013,p.m
05 07 02,314323743@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A2DC,Settlement of disputes,exp,en,2.0.10,2012,39 134 000.0
05 08 06,314323748@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A3CA,Enhancing public awareness of the common agricultural policy,exp,en,2.0.10,2014,11 000 00
05 08 06,314323748@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A3CA,Enhancing public awareness of the common agricultural policy,exp,en,2.0.10,2013,8 000 00
05 08 06,314323748@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A3CA,Enhancing public awareness of the common agricultural policy,exp,en,2.0.10,2012,7 905 658.4
05 08 09,314323749@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A400,European Agricultural Guarantee Fund (EAGF) — Operational technical assistance,exp,en,2.0.10,2014,1 670 00
05 08 09,314323749@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A400,European Agricultural Guarantee Fund (EAGF) — Operational technical assistance,exp,en,2.0.10,2013,2 670 00
05 08 09,314323749@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A400,European Agricultural Guarantee Fund (EAGF) — Operational technical assistance,exp,en,2.0.10,2012,1 464 807.5
06,314323754@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A48E,Mobility and transport,exp,en,,2014,46
06,314323754@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A48E,Mobility and transport,exp,en,,2014,9
06,314323754@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A48E,Mobility and transport,exp,en,,2014,56
06 01 01,314323756@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A4D3,Expenditure related to officials and temporary staff in the  policy area,exp,,5.2.3X,2014,40 861 41
06 01 01,314323756@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A4D3,Expenditure related to officials and temporary staff in the  policy area,exp,,5.2.3X,2013,35 013 85
06 01 01,314323756@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A4D3,Expenditure related to officials and temporary staff in the  policy area,exp,,5.2.3X,2012,34 413 860.0
06 01 02 01,314323758@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A50F,External personnel,exp,en,5.2.3X,2014,2 325 88
06 01 02 01,314323758@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A50F,External personnel,exp,en,5.2.3X,2013,2 362 24
06 01 02 01,314323758@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A50F,External personnel,exp,en,5.2.3X,2012,2 112 097.4
06 01 02 11,314323759@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A538,Other management expenditure,exp,,5.2.3X,2014,2 232 98
06 01 02 11,314323759@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A538,Other management expenditure,exp,,5.2.3X,2013,2 389 09
06 01 02 11,314323759@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A538,Other management expenditure,exp,,5.2.3X,2012,2 674 249.5
06 01 03,314323760@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A561,Expenditure related to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2014,2 645 37
06 01 03,314323760@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A561,Expenditure related to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2013,2 215 80
06 01 03,314323760@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A561,Expenditure related to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2012,2 524 906.9
06 01 04 01,314323762@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A595,Support expenditure for Connecting Europe Facility (CEF) — Transport,exp,en,1.1.82,2014,2 895 00
06 01 04 01,314323762@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A595,Support expenditure for Connecting Europe Facility (CEF) — Transport,exp,en,1.1.82,2013,3 820 00
06 01 04 01,314323762@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A595,Support expenditure for Connecting Europe Facility (CEF) — Transport,exp,en,1.1.82,2012,2 878 197.6
06 01 05 01,314323770@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A6F5,Expenditure related to officials and temporary staff implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2014,5 612 34
06 01 05 01,314323770@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A6F5,Expenditure related to officials and temporary staff implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2013,5 750 00
06 01 05 01,314323770@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A6F5,Expenditure related to officials and temporary staff implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2012,5 350 000.0
06 01 05 02,314323771@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A724,External personnel implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2014,2 768 66
06 01 05 02,314323771@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A724,External personnel implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2013,2 800 00
06 01 05 02,314323771@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A724,External personnel implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2012,2 833 000.0
06 01 05 03,314323772@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A753,Other management expenditure for research and innovation programmes — Horizon 2020,exp,,1.1.31,2014,555 63
06 01 05 03,314323772@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A753,Other management expenditure for research and innovation programmes — Horizon 2020,exp,,1.1.31,2013,1 100 00
06 01 05 03,314323772@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1A753,Other management expenditure for research and innovation programmes — Horizon 2020,exp,,1.1.31,2012,1 022 277.9
06 01 06 01,IDNdbcJMKdbOaGddaPXKNHONLbPXHJbbGObfdeeX_NfbI,Innovation and Networks Executive Agency — Contribution from Connecting Europe Facility (CEF),exp,,1.1.82,2014,12 260 49
06 01 06 01,IDNdbcJMKdbOaGddaPXKNHONLbPXHJbbGObfdeeX_NfbI,Innovation and Networks Executive Agency — Contribution from Connecting Europe Facility (CEF),exp,,1.1.82,2013,9 805 00
06 01 06 01,IDNdbcJMKdbOaGddaPXKNHONLbPXHJbbGObfdeeX_NfbI,Innovation and Networks Executive Agency — Contribution from Connecting Europe Facility (CEF),exp,,1.1.82,2012,9 805 000.0
06 01 06 01,IDNdbcJMKdbOaGddaPXKNHONLbPXHJbbGObfdeeX_NfbI,Innovation and Networks Executive Agency — Contribution from Connecting Europe Facility (CEF),exp,,1.1.82,2012,9 805 000.0
06 01 06 01,IDNdbcJMKdbOaGddaPXKNHONLbPXHJbbGObfdeeX_NfbI,Innovation and Networks Executive Agency — Contribution from Connecting Europe Facility (CEF),exp,,1.1.82,2012,9 805 000.0
06 01 06 01,IDNdbcJMKdbOaGddaPXKNHONLbPXHJbbGObfdeeX_NfbI,Innovation and Networks Executive Agency — Contribution from Connecting Europe Facility (CEF),exp,,1.1.82,2012,9 805 000.0
06 01 06 01,IDNdbcJMKdbOaGddaPXKNHONLbPXHJbbGObfdeeX_NfbI,Innovation and Networks Executive Agency — Contribution from Connecting Europe Facility (CEF),exp,,1.1.82,2012,9 805 000.0
06 01 06 02,IDNbPMafOIfJeJINIOX_HOHPOMNeXHJfIdaHKaJfX_Nfcf,Executive Agency for Small and Medium-sized Enterprises — Contribution from Connecting Europe Facility (CEF),exp,,1.1.82,2014,p.m
06 01 06 02,IDNbPMafOIfJeJINIOX_HOHPOMNeXHJfIdaHKaJfX_Nfcf,Executive Agency for Small and Medium-sized Enterprises — Contribution from Connecting Europe Facility (CEF),exp,,1.1.82,2013,1 555 00
06 01 06 02,IDNbPMafOIfJeJINIOX_HOHPOMNeXHJfIdaHKaJfX_Nfcf,Executive Agency for Small and Medium-sized Enterprises — Contribution from Connecting Europe Facility (CEF),exp,,1.1.82,2012,1 595 430.0
07,314323806@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AE99,Environment,exp,en,,2014,46
07,314323806@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AE99,Environment,exp,en,,2014,7
07,314323806@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AE99,Environment,exp,en,,2014,53
07 01 01,314323808@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AEDE,Expenditure related to officials and temporary staff in the  policy area,exp,,5.2.3X,2014,46 156 41
07 01 01,314323808@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AEDE,Expenditure related to officials and temporary staff in the  policy area,exp,,5.2.3X,2013,43 086 21
07 01 01,314323808@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AEDE,Expenditure related to officials and temporary staff in the  policy area,exp,,5.2.3X,2012,43 116 472.9
07 01 02 01,314323810@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AF14,External personnel,exp,en,5.2.3X,2014,3 713 76
07 01 02 01,314323810@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AF14,External personnel,exp,en,5.2.3X,2013,3 812 23
07 01 02 01,314323810@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AF14,External personnel,exp,en,5.2.3X,2012,4 087 628.1
07 01 02 11,314323811@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AF3A,Other management expenditure,exp,,5.2.3X,2014,3 597 69
07 01 02 11,314323811@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AF3A,Other management expenditure,exp,,5.2.3X,2013,3 766 50
07 01 02 11,314323811@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AF3A,Other management expenditure,exp,,5.2.3X,2012,3 891 097.3
07 01 03,314323812@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AF60,Expenditure related to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2014,2 988 17
07 01 03,314323812@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AF60,Expenditure related to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2013,2 726 65
07 01 03,314323812@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AF60,Expenditure related to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2012,3 162 610.3
07 01 04 01,314323814@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AF8E,Support expenditure for the Programme for the Environment and Climate Action (LIFE) — Sub-programme for Environment,exp,en,2.0.4,2014,14 765 00
07 01 04 01,314323814@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AF8E,Support expenditure for the Programme for the Environment and Climate Action (LIFE) — Sub-programme for Environment,exp,en,2.0.4,2013,18 245 00
07 01 04 01,314323814@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1AF8E,Support expenditure for the Programme for the Environment and Climate Action (LIFE) — Sub-programme for Environment,exp,en,2.0.4,2012,16 700 192.6
07 01 06 01,IDMObeeLJfbIKcaceNX_JcbJNLKLXHKHNJKecHKIX_NIeL,Executive Agency for Small and Medium-sized Enterprises — Contribution from LIFE,exp,,2.0.4,2014,3 476 00
08,314323870@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1B9A1,Research and innovation,exp,en,,2014,1 23
08,314323870@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1B9A1,Research and innovation,exp,en,,2014,46
08,314323870@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1B9A1,Research and innovation,exp,en,,2014,1 69
08 01 01,314323872@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BA0E,Expenditure related to officials and temporary staff in the  policy area,exp,,5.2.3X,2014,8 392 07
08 01 01,314323872@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BA0E,Expenditure related to officials and temporary staff in the  policy area,exp,,5.2.3X,2013,8 879 59
08 01 01,314323872@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BA0E,Expenditure related to officials and temporary staff in the  policy area,exp,,5.2.3X,2012,9 204 833.8
08 01 02 01,314323874@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BA44,External personnel,exp,en,5.2.3X,2014,278 25
08 01 02 01,314323874@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BA44,External personnel,exp,en,5.2.3X,2013,265 71
08 01 02 01,314323874@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BA44,External personnel,exp,en,5.2.3X,2012,73 680.1
08 01 02 11,314323875@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BA67,Other management expenditure,exp,,5.2.3X,2014,383 82
08 01 02 11,314323875@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BA67,Other management expenditure,exp,,5.2.3X,2013,394 55
08 01 02 11,314323875@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BA67,Other management expenditure,exp,,5.2.3X,2012,398 047.4
08 01 03,314323876@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BA8A,Expenditure related to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2014,543 30
08 01 03,314323876@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BA8A,Expenditure related to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2013,561 93
08 01 03,314323876@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BA8A,Expenditure related to information and communication technology equipment and services of the  policy area,exp,en,5.2.3X,2012,675 416.3
08 01 05 01,314323882@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BBA8,Expenditure related to officials and temporary staff implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2014,106 740 80
08 01 05 01,314323882@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BBA8,Expenditure related to officials and temporary staff implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2013,104 931 11
08 01 05 01,314323882@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BBA8,Expenditure related to officials and temporary staff implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2012,108 908 921.1
08 01 05 02,314323883@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BBD7,External personnel implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2014,24 484 00
08 01 05 02,314323883@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BBD7,External personnel implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2013,25 222 00
08 01 05 02,314323883@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BBD7,External personnel implementing research and innovation programmes — Horizon 2020,exp,en,1.1.31,2012,25 626 133.4
08 01 05 03,314323884@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BC06,Other management expenditure for research and innovation programmes — Horizon 2020,exp,,1.1.31,2014,37 484 81
08 01 05 03,314323884@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BC06,Other management expenditure for research and innovation programmes — Horizon 2020,exp,,1.1.31,2013,34 793 09
08 01 05 03,314323884@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BC06,Other management expenditure for research and innovation programmes — Horizon 2020,exp,,1.1.31,2012,46 524 948.1
08 01 05 03,314323884@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1BC06,Other management expenditure for research and innovation programmes — Horizon 2020,exp,,1.1.31,2012,46 524 948.15,Restore D
08 01 05 11,IDMNcdNLbILJIadMLIX_IHJHIdaeXHJbbHPNGJHeX_NfaO,Expenditure related to officials and temporary staff implementing research and innovation programmes — Euratom Programme,exp,en,1.1.32,2014,11 607 00
08 01 05 11,IDMNcdNLbILJIadMLIX_IHJHIdaeXHJbbHPNGJHeX_NfaO,Expenditure related to officials and temporary staff implementing research and innovation programmes — Euratom Programme,exp,en,1.1.32,2013,10 841 90
08 01 05 11,IDMNcdNLbILJIadMLIX_IHJHIdaeXHJbbHPNGJHeX_NfaO,Expenditure related to officials and temporary staff implementing research and innovation programmes — Euratom Programme,exp,en,1.1.32,2012,11 252 907.4
08 01 05 11,IDMNcdNLbILJIadMLIX_IHJHIdaeXHJbbHPNGJHeX_NfaO,Expenditure related to officials and temporary staff implementing research and innovation programmes — Euratom Programme,exp,en,1.1.32,2012,11 252 907.46,Restore D
08 01 05 12,IDMNcdNLbILJIadMLIX_IHJHIdaeXHJbbHPNGJHeX_NfaK,External personnel implementing research and innovation programmes — Euratom Programme,exp,en,1.1.32,2014,932 00
08 01 05 12,IDMNcdNLbILJIadMLIX_IHJHIdaeXHJbbHPNGJHeX_NfaK,External personnel implementing research and innovation programmes — Euratom Programme,exp,en,1.1.32,2013,932 00
08 01 05 12,IDMNcdNLbILJIadMLIX_IHJHIdaeXHJbbHPNGJHeX_NfaK,External personnel implementing research and innovation programmes — Euratom Programme,exp,en,1.1.32,2012,946 933.4
08 01 05 13,IDMNcdNLbILJIadMLIX_IHJHIdaeXHJbbHPNGJHeX_NfaG,Other management expenditure for research and innovation programmes — Euratom Programme,exp,en,1.1.32,2014,4 413 00
08 01 05 13,IDMNcdNLbILJIadMLIX_IHJHIdaeXHJbbHPNGJHeX_NfaG,Other management expenditure for research and innovation programmes — Euratom Programme,exp,en,1.1.32,2013,3 150 16
08 01 05 13,IDMNcdNLbILJIadMLIX_IHJHIdaeXHJbbHPNGJHeX_NfaG,Other management expenditure for research and innovation programmes — Euratom Programme,exp,en,1.1.32,2012,4 212 359.1
