Alias,ID,Heading,Expenditure,Language,PoliticalCategory,Year,Amount,EpNote
1 0 0 0,NIV-47483218314141915_47483218314325673@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45749,Salaries. allowances and payments,exp,en,5.2.61,2014,106 08
1 0 0 0,NIV-47483218314141915_47483218314325673@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45749,Salaries. allowances and payments,exp,en,5.2.61,2013,106 08
1 0 0 0,NIV-47483218314141915_47483218314325673@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45749,Salaries. allowances and payments,exp,en,5.2.61,2012,95 100.0
1 0 0 4,NIV-47483218314141915_47483218314325674@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4576A,Travel and subsistence allowances. attendance at meetings and associated expenditure,exp,en,5.2.61,2014,18 901 19
1 0 0 4,NIV-47483218314141915_47483218314325674@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4576A,Travel and subsistence allowances. attendance at meetings and associated expenditure,exp,en,5.2.61,2013,18 901 19
1 0 0 4,NIV-47483218314141915_47483218314325674@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4576A,Travel and subsistence allowances. attendance at meetings and associated expenditure,exp,en,5.2.61,2012,17 365 335.0
1 0 0 8,NIV-47483218314141915_47483218314325675@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4578E,Travel and subsistence allowances. attendance at meetings and associated expenditure of delegates of the Consultative Commission on Industrial Change,exp,en,5.2.65,2014,472 38
1 0 0 8,NIV-47483218314141915_47483218314325675@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4578E,Travel and subsistence allowances. attendance at meetings and associated expenditure of delegates of the Consultative Commission on Industrial Change,exp,en,5.2.65,2013,472 38
1 0 0 8,NIV-47483218314141915_47483218314325675@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4578E,Travel and subsistence allowances. attendance at meetings and associated expenditure of delegates of the Consultative Commission on Industrial Change,exp,en,5.2.65,2012,519 239.0
1 0 5,NIV-47483218314141915_47483218314325676@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N457B2,Further training. language courses and other training,exp,en,5.2.61,2014,54 28
