Alias,ID,Heading,Expenditure,Language,PoliticalCategory,Year,Amount,EpNote
1 0 0 0,NIV-47483218314141915_47483218314325802@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4697A,Salaries. allowances and payments,exp,en,5.2.71,2014,80 00
1 0 0 0,NIV-47483218314141915_47483218314325802@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4697A,Salaries. allowances and payments,exp,en,5.2.71,2013,80 00
1 0 0 0,NIV-47483218314141915_47483218314325802@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4697A,Salaries. allowances and payments,exp,en,5.2.71,2012,90 000.0
1 0 0 4,NIV-47483218314141915_47483218314325803@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N46994,Travel and subsistence allowances. attendance at meetings and associated expenditure,exp,en,5.2.71,2014,8 313 08
1 0 0 4,NIV-47483218314141915_47483218314325803@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N46994,Travel and subsistence allowances. attendance at meetings and associated expenditure,exp,en,5.2.71,2013,7 993 35
1 0 0 4,NIV-47483218314141915_47483218314325803@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N46994,Travel and subsistence allowances. attendance at meetings and associated expenditure,exp,en,5.2.71,2012,8 122 779.0
1 0 0 4,NIV-47483218314141915_47483218314325803@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N46994,Travel and subsistence allowances. attendance at meetings and associated expenditure,exp,en,5.2.71,2012,8 122 779.00,AM Rapp / Restore D
1 0 5,NIV-47483218314141915_47483218314325804@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N469B4,Courses for Members of the institution,exp,en,5.2.71,2014,15 00
1 0 5,NIV-47483218314141915_47483218314325804@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N469B4,Courses for Members of the institution,exp,en,5.2.71,2013,15 00
1 0 5,NIV-47483218314141915_47483218314325804@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N469B4,Courses for Members of the institution,exp,en,5.2.71,2012,15 000.0
1 2 0 0,NIV-47483218314141915_47483218314325807@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N469E9,Remuneration and allowances,exp,,5.2.721,2014,47 002 87
1 2 0 0,NIV-47483218314141915_47483218314325807@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N469E9,Remuneration and allowances,exp,,5.2.721,2013,46 214 01
1 2 0 0,NIV-47483218314141915_47483218314325807@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N469E9,Remuneration and allowances,exp,,5.2.721,2012,44 348 628.0
