Alias,ID,Heading,Expenditure,Language,PoliticalCategory,Year,Amount,EpNote
1 0 0 0,NIV-47483218314141915_47483218314323019@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N129A8,Basic salary,exp,en,5.2.21,2014,316 00
1 0 0 0,NIV-47483218314141915_47483218314323019@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N129A8,Basic salary,exp,en,5.2.21,2013,316 00
1 0 0 0,NIV-47483218314141915_47483218314323019@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N129A8,Basic salary,exp,en,5.2.21,2012,304 221.0
1 0 0 1,NIV-47483218314141915_47483218314323020@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N129C7,Entitlements related to the post held,exp,en,5.2.21,2014,65 00
1 0 0 1,NIV-47483218314141915_47483218314323020@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N129C7,Entitlements related to the post held,exp,en,5.2.21,2013,65 00
1 0 0 1,NIV-47483218314141915_47483218314323020@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N129C7,Entitlements related to the post held,exp,en,5.2.21,2012,62 650.0
1 0 0 2,NIV-47483218314141915_47483218314323021@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N129E6,Entitlements related to the personal circumstances,exp,en,5.2.21,2014,20 00
1 0 0 2,NIV-47483218314141915_47483218314323021@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N129E6,Entitlements related to the personal circumstances,exp,en,5.2.21,2013,20 00
1 0 0 2,NIV-47483218314141915_47483218314323021@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N129E6,Entitlements related to the personal circumstances,exp,en,5.2.21,2012,8 131.0
1 0 0 3,NIV-47483218314141915_47483218314323022@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12A05,Social security cover,exp,en,5.2.21,2014,13 00
1 0 0 3,NIV-47483218314141915_47483218314323022@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12A05,Social security cover,exp,en,5.2.21,2013,13 00
1 0 0 3,NIV-47483218314141915_47483218314323022@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12A05,Social security cover,exp,en,5.2.21,2012,11 877.0
1 0 0 4,NIV-47483218314141915_47483218314323023@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12A24,Other management expenditure,exp,en,5.2.21,2014,675 00
1 0 0 4,NIV-47483218314141915_47483218314323023@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12A24,Other management expenditure,exp,en,5.2.21,2013,675 00
1 0 0 4,NIV-47483218314141915_47483218314323023@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12A24,Other management expenditure,exp,en,5.2.21,2012,378 681.0
1 0 0 6,NIV-47483218314141915_47483218314323024@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12A4D,Entitlements on entering the service. transfer and leaving the service,exp,en,5.2.21,2014,77 00
1 0 0 6,NIV-47483218314141915_47483218314323024@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12A4D,Entitlements on entering the service. transfer and leaving the service,exp,en,5.2.21,2013,p.m
1 0 0 6,NIV-47483218314141915_47483218314323024@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12A4D,Entitlements on entering the service. transfer and leaving the service,exp,en,5.2.21,2012,0.
1 0 1 0,NIV-47483218314141915_47483218314323026@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12A72,Pensions,exp,en,5.2.21,2014,15 00
1 0 1 0,NIV-47483218314141915_47483218314323026@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12A72,Pensions,exp,en,5.2.21,2013,p.m
1 0 1 0,NIV-47483218314141915_47483218314323026@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12A72,Pensions,exp,en,5.2.21,2012,0.
1 0 2 0,NIV-47483218314141915_47483218314323028@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12AA6,Provisional appropriation for changes in the entitlements,exp,en,5.2.21,2014,49 00
1 0 2 0,NIV-47483218314141915_47483218314323028@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12AA6,Provisional appropriation for changes in the entitlements,exp,en,5.2.21,2013,49 00
1 0 2 0,NIV-47483218314141915_47483218314323028@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12AA6,Provisional appropriation for changes in the entitlements,exp,en,5.2.21,2012,0.
1 1 0 0,NIV-47483218314141915_47483218314323031@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12ADD,Basic salaries,exp,,5.2.221,2014,219 581 05
1 1 0 0,NIV-47483218314141915_47483218314323031@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12ADD,Basic salaries,exp,,5.2.221,2013,221 770 00
1 1 0 0,NIV-47483218314141915_47483218314323031@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12ADD,Basic salaries,exp,,5.2.221,2012,211 616 174.0
1 1 0 1,NIV-47483218314141915_47483218314323032@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12B01,Entitlements under the Staff Regulations related to the post held,exp,,5.2.221,2014,2 054 00
1 1 0 1,NIV-47483218314141915_47483218314323032@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12B01,Entitlements under the Staff Regulations related to the post held,exp,,5.2.221,2013,2 141 00
1 1 0 1,NIV-47483218314141915_47483218314323032@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12B01,Entitlements under the Staff Regulations related to the post held,exp,,5.2.221,2012,1 937 144.0
1 1 0 2,NIV-47483218314141915_47483218314323033@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12B40,Entitlements under the Staff Regulations related to the personal circumstances of the staff member,exp,,5.2.221,2014,56 747 00
1 1 0 2,NIV-47483218314141915_47483218314323033@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12B40,Entitlements under the Staff Regulations related to the personal circumstances of the staff member,exp,,5.2.221,2013,58 072 00
1 1 0 2,NIV-47483218314141915_47483218314323033@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12B40,Entitlements under the Staff Regulations related to the personal circumstances of the staff member,exp,,5.2.221,2012,54 770 834.0
1 1 0 3,NIV-47483218314141915_47483218314323034@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12B7B,Social security cover,exp,,5.2.221,2014,9 178 00
1 1 0 3,NIV-47483218314141915_47483218314323034@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12B7B,Social security cover,exp,,5.2.221,2013,9 713 00
1 1 0 3,NIV-47483218314141915_47483218314323034@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12B7B,Social security cover,exp,,5.2.221,2012,8 788 420.0
1 1 0 4,NIV-47483218314141915_47483218314323035@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12BAA,Salary weightings,exp,,5.2.221,2014,50 00
1 1 0 4,NIV-47483218314141915_47483218314323035@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12BAA,Salary weightings,exp,,5.2.221,2013,50 00
1 1 0 4,NIV-47483218314141915_47483218314323035@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12BAA,Salary weightings,exp,,5.2.221,2012,67 976.0
1 1 0 5,NIV-47483218314141915_47483218314323036@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12BCE,Overtime,exp,,5.2.221,2014,1 587 00
1 1 0 5,NIV-47483218314141915_47483218314323036@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12BCE,Overtime,exp,,5.2.221,2013,1 700 00
1 1 0 5,NIV-47483218314141915_47483218314323036@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12BCE,Overtime,exp,,5.2.221,2012,1 538 692.0
1 1 0 6,NIV-47483218314141915_47483218314323037@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12BF3,Entitlements under the Staff Regulations on entering the service. transfer and leaving the service,exp,en,5.2.223,2014,2 991 00
1 1 0 6,NIV-47483218314141915_47483218314323037@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12BF3,Entitlements under the Staff Regulations on entering the service. transfer and leaving the service,exp,en,5.2.223,2013,3 050 00
1 1 0 6,NIV-47483218314141915_47483218314323037@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12BF3,Entitlements under the Staff Regulations on entering the service. transfer and leaving the service,exp,en,5.2.223,2012,2 226 661.0
1 1 1 0,NIV-47483218314141915_47483218314323039@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12C37,Allowances in the event of retirement in the interests of the service (pursuant to Articles 41 and 50 of the Staff Regulations),exp,,5.2.221,2014,200 00
1 1 1 0,NIV-47483218314141915_47483218314323039@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12C37,Allowances in the event of retirement in the interests of the service (pursuant to Articles 41 and 50 of the Staff Regulations),exp,,5.2.221,2013,424 00
1 1 1 0,NIV-47483218314141915_47483218314323039@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12C37,Allowances in the event of retirement in the interests of the service (pursuant to Articles 41 and 50 of the Staff Regulations),exp,,5.2.221,2012,303 473.0
1 1 1 1,NIV-47483218314141915_47483218314323040@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12C68,Allowances for staff whose service is terminated,exp,,5.2.221,2014,74 00
1 1 1 1,NIV-47483218314141915_47483218314323040@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12C68,Allowances for staff whose service is terminated,exp,,5.2.221,2013,258 00
1 1 1 1,NIV-47483218314141915_47483218314323040@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12C68,Allowances for staff whose service is terminated,exp,,5.2.221,2012,236 508.0
1 1 1 2,NIV-47483218314141915_47483218314323041@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12C9E,Entitlements of the former Secretaries-General,exp,,5.2.27,2014,527 00
1 1 1 2,NIV-47483218314141915_47483218314323041@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12C9E,Entitlements of the former Secretaries-General,exp,,5.2.27,2013,542 00
1 1 1 2,NIV-47483218314141915_47483218314323041@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12C9E,Entitlements of the former Secretaries-General,exp,,5.2.27,2012,362 301.0
1 1 2 0,NIV-47483218314141915_47483218314323043@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12CD4,Provisional appropriation (officials and temporary staff),exp,,5.2.221,2014,p.m
1 1 2 0,NIV-47483218314141915_47483218314323043@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12CD4,Provisional appropriation (officials and temporary staff),exp,,5.2.221,2013,2 513 00
1 1 2 0,NIV-47483218314141915_47483218314323043@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12CD4,Provisional appropriation (officials and temporary staff),exp,,5.2.221,2012,0.
1 1 2 1,NIV-47483218314141915_47483218314323044@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12CF8,Provisional appropriation (retired staff and staff retired under special arrangements),exp,,5.2.221,2014,p.m
1 1 2 1,NIV-47483218314141915_47483218314323044@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12CF8,Provisional appropriation (retired staff and staff retired under special arrangements),exp,,5.2.221,2013,11 00
1 1 2 1,NIV-47483218314141915_47483218314323044@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12CF8,Provisional appropriation (retired staff and staff retired under special arrangements),exp,,5.2.221,2012,0.
1 2 0 0,NIV-47483218314141915_47483218314323047@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12D31,Other staff,exp,,5.2.222,2014,9 022 00
1 2 0 0,NIV-47483218314141915_47483218314323047@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12D31,Other staff,exp,,5.2.222,2013,9 536 00
1 2 0 0,NIV-47483218314141915_47483218314323047@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12D31,Other staff,exp,,5.2.222,2012,6 952 902.0
1 2 0 1,NIV-47483218314141915_47483218314323048@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12D56,National experts on secondment,exp,,5.2.222,2014,953 00
1 2 0 1,NIV-47483218314141915_47483218314323048@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12D56,National experts on secondment,exp,,5.2.222,2013,1 148 00
1 2 0 1,NIV-47483218314141915_47483218314323048@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12D56,National experts on secondment,exp,,5.2.222,2012,860 728.0
1 2 0 2,NIV-47483218314141915_47483218314323049@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12D77,Traineeships,exp,,5.2.222,2014,583 00
1 2 0 2,NIV-47483218314141915_47483218314323049@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12D77,Traineeships,exp,,5.2.222,2013,464 00
1 2 0 2,NIV-47483218314141915_47483218314323049@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12D77,Traineeships,exp,,5.2.222,2012,558 463.0
1 2 0 3,NIV-47483218314141915_47483218314323050@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12D94,External services,exp,en,5.2.222,2014,2 306 00
1 2 0 3,NIV-47483218314141915_47483218314323050@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12D94,External services,exp,en,5.2.222,2013,2 343 00
1 2 0 3,NIV-47483218314141915_47483218314323050@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12D94,External services,exp,en,5.2.222,2012,2 009 592.0
1 2 0 4,NIV-47483218314141915_47483218314323051@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12DC0,Supplementary services for the translation service,exp,,5.2.232,2014,175 00
1 2 0 4,NIV-47483218314141915_47483218314323051@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12DC0,Supplementary services for the translation service,exp,,5.2.232,2013,145 00
1 2 0 4,NIV-47483218314141915_47483218314323051@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12DC0,Supplementary services for the translation service,exp,,5.2.232,2012,0.
1 2 2,NIV-47483218314141915_47483218314323052@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12DE1,Provisional appropriation,exp,,5.2.222,2014,p.m
1 2 2,NIV-47483218314141915_47483218314323052@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12DE1,Provisional appropriation,exp,,5.2.222,2013,127 00
1 2 2,NIV-47483218314141915_47483218314323052@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12DE1,Provisional appropriation,exp,,5.2.222,2012,0.
1 3 0 0,NIV-47483218314141915_47483218314323055@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12E17,Miscellaneous expenditure on recruitment,exp,,5.2.223,2014,166 00
1 3 0 0,NIV-47483218314141915_47483218314323055@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12E17,Miscellaneous expenditure on recruitment,exp,,5.2.223,2013,166 00
1 3 0 0,NIV-47483218314141915_47483218314323055@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12E17,Miscellaneous expenditure on recruitment,exp,,5.2.223,2012,150 250.0
1 3 0 1,NIV-47483218314141915_47483218314323056@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12E51,Further training,exp,,5.2.223,2014,1 930 00
1 3 0 1,NIV-47483218314141915_47483218314323056@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12E51,Further training,exp,,5.2.223,2013,1 925 00
1 3 0 1,NIV-47483218314141915_47483218314323056@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12E51,Further training,exp,,5.2.223,2012,1 703 964.0
1 3 1 0,NIV-47483218314141915_47483218314323058@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12E89,Special assistance grants,exp,,5.2.223,2014,30 00
1 3 1 0,NIV-47483218314141915_47483218314323058@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12E89,Special assistance grants,exp,,5.2.223,2013,30 00
1 3 1 0,NIV-47483218314141915_47483218314323058@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12E89,Special assistance grants,exp,,5.2.223,2012,26 866.0
1 3 1 1,NIV-47483218314141915_47483218314323059@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12EAA,Social contacts between members of staff,exp,,5.2.223,2014,117 00
1 3 1 1,NIV-47483218314141915_47483218314323059@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12EAA,Social contacts between members of staff,exp,,5.2.223,2013,119 00
1 3 1 1,NIV-47483218314141915_47483218314323059@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12EAA,Social contacts between members of staff,exp,,5.2.223,2012,106 480.0
1 3 1 2,NIV-47483218314141915_47483218314323060@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12EC8,Supplementary aid for the disabled,exp,,5.2.223,2014,139 00
1 3 1 2,NIV-47483218314141915_47483218314323060@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12EC8,Supplementary aid for the disabled,exp,,5.2.223,2013,115 00
1 3 1 2,NIV-47483218314141915_47483218314323060@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12EC8,Supplementary aid for the disabled,exp,,5.2.223,2012,42 046.0
1 3 1 3,NIV-47483218314141915_47483218314323061@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12EF7,Other welfare expenditure,exp,,5.2.223,2014,66 00
1 3 1 3,NIV-47483218314141915_47483218314323061@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12EF7,Other welfare expenditure,exp,,5.2.223,2013,66 00
1 3 1 3,NIV-47483218314141915_47483218314323061@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12EF7,Other welfare expenditure,exp,,5.2.223,2012,75 600.0
1 3 2 0,NIV-47483218314141915_47483218314323063@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12F1D,Medical service,exp,en,5.2.223,2014,460 48
1 3 2 0,NIV-47483218314141915_47483218314323063@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12F1D,Medical service,exp,en,5.2.223,2013,431 00
1 3 2 0,NIV-47483218314141915_47483218314323063@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12F1D,Medical service,exp,en,5.2.223,2012,399 457.0
1 3 2 1,NIV-47483218314141915_47483218314323064@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12F4A,Restaurants and canteens,exp,,5.2.223,2014,p.m
1 3 2 1,NIV-47483218314141915_47483218314323064@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12F4A,Restaurants and canteens,exp,,5.2.223,2013,p.m
1 3 2 1,NIV-47483218314141915_47483218314323064@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12F4A,Restaurants and canteens,exp,,5.2.223,2012,1 031 872.0
1 3 2 2,NIV-47483218314141915_47483218314323065@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12F68,Crèches and childcare facilities,exp,,5.2.223,2014,2 250 00
1 3 2 2,NIV-47483218314141915_47483218314323065@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12F68,Crèches and childcare facilities,exp,,5.2.223,2013,2 014 00
1 3 2 2,NIV-47483218314141915_47483218314323065@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12F68,Crèches and childcare facilities,exp,,5.2.223,2012,1 629 000.0
1 3 3 1,NIV-47483218314141915_47483218314323067@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12F9C,Mission expenses of the General Secretariat of the Council,exp,en,5.2.25,2014,3 191 00
1 3 3 1,NIV-47483218314141915_47483218314323067@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12F9C,Mission expenses of the General Secretariat of the Council,exp,en,5.2.25,2013,3 191 00
1 3 3 1,NIV-47483218314141915_47483218314323067@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12F9C,Mission expenses of the General Secretariat of the Council,exp,en,5.2.25,2012,2 712 267.0
1 3 3 2,NIV-47483218314141915_47483218314323068@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12FC5,Travel expenses of staff related to the European Council,exp,en,5.2.25,2014,600 00
1 3 3 2,NIV-47483218314141915_47483218314323068@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12FC5,Travel expenses of staff related to the European Council,exp,en,5.2.25,2013,600 00
1 3 3 2,NIV-47483218314141915_47483218314323068@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12FC5,Travel expenses of staff related to the European Council,exp,en,5.2.25,2012,533 265.0
2 0 0 0,NIV-47483218314141915_47483218314323072@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N13008,Rent,exp,,5.2.241,2014,1 692 00
2 0 0 1,NIV-47483218314141915_47483218314323073@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1303C,Annual lease payments,exp,,5.2.241,2014,p.m
2 0 0 1,NIV-47483218314141915_47483218314323073@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1303C,Annual lease payments,exp,,5.2.241,2013,p.m
2 0 0 1,NIV-47483218314141915_47483218314323073@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1303C,Annual lease payments,exp,,5.2.241,2012,0.
2 0 0 2,NIV-47483218314141915_47483218314323074@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N13059,Acquisition of immovable property,exp,,5.2.241,2014,5 000 00
2 0 0 2,NIV-47483218314141915_47483218314323074@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N13059,Acquisition of immovable property,exp,,5.2.241,2013,5 000 00
2 0 0 2,NIV-47483218314141915_47483218314323074@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N13059,Acquisition of immovable property,exp,,5.2.241,2012,15 000 000.0
2 0 0 3,NIV-47483218314141915_47483218314323075@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N13076,Fitting-out and installation work,exp,en,5.2.242,2014,7 462 00
2 0 0 3,NIV-47483218314141915_47483218314323075@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N13076,Fitting-out and installation work,exp,en,5.2.242,2013,7 860 00
2 0 0 3,NIV-47483218314141915_47483218314323075@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N13076,Fitting-out and installation work,exp,en,5.2.242,2012,9 478 257.0
2 0 0 4,NIV-47483218314141915_47483218314323076@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N130A3,Work to make premises secure,exp,,5.2.242,2014,410 00
