Alias,ID,Heading,Expenditure,Language,PoliticalCategory,Year,Amount,EpNote
1 0 0 0,NIV-47483218314141915_47483218314325422@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433D0,Remunerations and allowances,exp,en,5.2.41,2014,23 185 00
1 0 0 0,NIV-47483218314141915_47483218314325422@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433D0,Remunerations and allowances,exp,en,5.2.41,2013,22 849 00
1 0 0 0,NIV-47483218314141915_47483218314325422@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433D0,Remunerations and allowances,exp,en,5.2.41,2012,21 629 589.6
1 0 0 0,NIV-47483218314141915_47483218314325422@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N433D0,Remunerations and allowances,exp,en,5.2.41,2012,21 629 589.62,AM Rapp / Above D
1 0 0 2,NIV-47483218314141915_47483218314325423@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43417,Entitlements on entering the service. transfer and leaving the service,exp,en,5.2.41,2014,553 00
1 0 0 2,NIV-47483218314141915_47483218314325423@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43417,Entitlements on entering the service. transfer and leaving the service,exp,en,5.2.41,2013,565 00
1 0 0 2,NIV-47483218314141915_47483218314325423@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43417,Entitlements on entering the service. transfer and leaving the service,exp,en,5.2.41,2012,476 943.0
1 0 0 2,NIV-47483218314141915_47483218314325423@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43417,Entitlements on entering the service. transfer and leaving the service,exp,en,5.2.41,2012,476 943.05,AM Rapp / Above D
1 0 2,NIV-47483218314141915_47483218314325424@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4344A,Temporary allowances,exp,,5.2.41,2014,2 579 00
1 0 2,NIV-47483218314141915_47483218314325424@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4344A,Temporary allowances,exp,,5.2.41,2013,2 279 00
1 0 2,NIV-47483218314141915_47483218314325424@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4344A,Temporary allowances,exp,,5.2.41,2012,2 268 749.1
1 0 2,NIV-47483218314141915_47483218314325424@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4344A,Temporary allowances,exp,,5.2.41,2012,2 268 749.19,AM Rapp / Above D
1 0 3,NIV-47483218314141915_47483218314325425@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43470,Pensions,exp,en,5.2.41,2014,6 700 00
1 0 3,NIV-47483218314141915_47483218314325425@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43470,Pensions,exp,en,5.2.41,2013,6 666 00
1 0 3,NIV-47483218314141915_47483218314325425@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43470,Pensions,exp,en,5.2.41,2012,5 980 525.1
1 0 3,NIV-47483218314141915_47483218314325425@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43470,Pensions,exp,en,5.2.41,2012,5 980 525.17,AM Rapp / Above D
1 0 4,NIV-47483218314141915_47483218314325426@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N434A6,Missions,exp,en,5.2.41,2014,293 00
1 0 4,NIV-47483218314141915_47483218314325426@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N434A6,Missions,exp,en,5.2.41,2013,288 00
1 0 4,NIV-47483218314141915_47483218314325426@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N434A6,Missions,exp,en,5.2.41,2012,284 000.0
1 0 6,NIV-47483218314141915_47483218314325427@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N434CB,Training,exp,en,5.2.41,2014,439 50
1 0 6,NIV-47483218314141915_47483218314325427@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N434CB,Training,exp,en,5.2.41,2013,435 00
1 0 6,NIV-47483218314141915_47483218314325427@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N434CB,Training,exp,en,5.2.41,2012,256 168.2
1 0 9,NIV-47483218314141915_47483218314325428@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N434EC,Provisional appropriation,exp,,5.2.41,2014,p.m
1 0 9,NIV-47483218314141915_47483218314325428@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N434EC,Provisional appropriation,exp,,5.2.41,2013,275 00
1 0 9,NIV-47483218314141915_47483218314325428@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N434EC,Provisional appropriation,exp,,5.2.41,2012,0.
1 2 0 0,NIV-47483218314141915_47483218314325431@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43529,Remunerations and allowances,exp,en,5.2.421,2014,209 556 00
1 2 0 0,NIV-47483218314141915_47483218314325431@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43529,Remunerations and allowances,exp,en,5.2.421,2013,202 805 00
1 2 0 0,NIV-47483218314141915_47483218314325431@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43529,Remunerations and allowances,exp,en,5.2.421,2012,193 977 059.6
1 2 0 0,NIV-47483218314141915_47483218314325431@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43529,Remunerations and allowances,exp,en,5.2.421,2012,193 977 059.68,Above D
1 2 0 2,NIV-47483218314141915_47483218314325432@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43596,Paid overtime,exp,en,5.2.421,2014,689 50
1 2 0 2,NIV-47483218314141915_47483218314325432@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43596,Paid overtime,exp,en,5.2.421,2013,728 50
1 2 0 2,NIV-47483218314141915_47483218314325432@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N43596,Paid overtime,exp,en,5.2.421,2012,670 334.4
